1	3
1	273
1	297
1	889
1	909
2	45
2	92
2	418
2	740
2	871
3	1
3	30
3	113
3	200
3	342
3	399
3	433
3	680
3	704
3	799
4	146
4	285
4	461
4	474
5	99
5	150
5	158
5	274
5	613
5	662
5	726
5	733
5	852
5	856
5	949
5	950
5	966
5	978
5	1000
6	282
6	466
6	646
6	652
7	36
7	353
7	359
7	446
7	490
8	389
8	410
8	527
8	565
8	775
8	812
9	273
9	375
9	551
9	673
9	904
9	951
9	990
10	58
10	65
10	205
10	614
11	139
11	258
11	273
11	435
11	503
11	698
12	19
12	116
12	160
12	259
12	434
12	971
13	64
13	95
13	100
13	103
13	187
13	244
13	288
13	326
13	630
13	643
13	770
13	774
13	806
13	810
13	819
13	841
13	870
13	947
14	689
14	698
14	847
14	851
15	49
15	55
15	91
15	890
16	98
16	273
16	384
16	758
17	155
17	378
17	600
17	847
17	930
17	940
17	954
17	985
18	224
18	249
18	461
18	518
18	717
18	993
19	12
19	400
19	497
19	658
20	112
20	238
20	317
20	809
20	899
21	99
21	928
21	950
21	989
21	1000
22	198
22	485
22	729
22	823
23	541
23	685
23	751
23	763
24	77
24	179
24	208
24	645
25	90
25	496
25	598
25	848
25	928
25	960
26	90
26	175
26	262
26	432
26	629
26	692
26	778
26	840
27	148
27	281
27	353
27	429
27	831
28	33
28	211
28	367
28	593
28	619
28	744
28	892
29	122
29	142
29	331
29	536
30	3
30	217
30	526
30	885
31	130
31	158
31	324
31	365
31	387
31	568
31	731
31	833
32	222
32	242
32	384
32	548
33	28
33	160
33	165
33	215
33	247
33	263
33	266
33	275
33	286
33	305
33	322
33	355
33	442
33	540
33	569
33	593
33	633
33	713
34	231
34	389
34	465
34	480
34	519
34	612
34	657
34	740
34	769
34	802
34	843
34	866
34	923
34	988
35	197
35	221
35	516
35	675
36	7
36	61
36	67
36	109
36	169
36	195
36	201
36	359
36	428
36	446
36	490
36	645
36	731
36	757
36	924
36	953
36	976
36	980
36	997
37	174
37	489
37	538
37	711
37	938
38	199
38	203
38	538
38	611
38	756
39	56
39	197
39	298
39	514
39	598
39	776
40	369
40	417
40	430
40	948
41	86
41	105
41	173
41	179
41	273
41	628
41	754
41	948
42	97
42	543
42	614
42	632
42	833
42	835
42	879
43	205
43	434
43	528
43	685
43	697
43	736
43	751
43	763
43	787
43	792
43	998
44	566
44	761
44	837
44	965
45	2
45	68
45	262
45	418
45	480
45	562
45	919
45	994
46	146
46	375
46	673
46	747
46	914
47	221
47	248
47	287
47	318
47	455
47	458
47	518
47	585
47	675
47	930
47	945
47	958
48	413
48	627
48	653
48	808
48	887
49	15
49	482
49	525
49	605
49	890
49	973
50	256
50	335
50	459
50	897
51	147
51	427
51	452
51	956
52	146
52	265
52	560
52	993
53	519
53	542
53	612
53	616
54	146
54	226
54	249
54	677
55	15
55	225
55	526
55	543
55	702
55	862
55	966
56	39
56	100
56	298
56	518
56	585
56	589
56	675
57	156
57	308
57	691
57	909
58	10
58	368
58	370
58	462
58	502
59	135
59	251
59	310
59	521
59	712
59	720
59	761
60	420
60	498
60	527
60	956
61	36
61	75
61	145
61	195
61	968
62	119
62	290
62	307
62	332
62	545
62	823
63	130
63	324
63	344
63	430
63	472
63	553
63	568
63	833
63	879
63	907
64	13
64	95
64	100
64	187
64	271
64	402
64	630
64	947
65	10
65	303
65	368
65	656
65	740
65	998
66	309
66	412
66	417
66	625
66	689
67	36
67	134
67	308
67	478
67	651
67	908
67	930
67	954
67	981
68	45
68	110
68	404
68	504
68	533
68	975
69	82
69	216
69	814
69	939
70	90
70	212
70	445
70	619
70	665
70	869
70	920
70	999
71	305
71	367
71	540
71	633
71	677
71	741
71	791
72	365
72	516
72	533
72	781
72	825
72	938
72	975
73	112
73	330
73	681
73	924
74	348
74	362
74	412
74	541
74	690
74	847
75	61
75	101
75	380
75	452
75	468
76	108
76	562
76	612
76	801
76	871
77	24
77	258
77	601
77	691
