1	42
1	223
1	264
2	81
2	140
2	156
2	239
2	254
3	92
3	267
3	398
4	88
4	106
4	487
5	17
5	37
5	68
5	98
5	115
5	120
5	124
5	135
5	147
5	183
5	269
5	327
5	339
5	427
5	442
5	444
5	447
6	184
6	185
6	384
6	475
7	256
7	416
7	495
8	54
8	95
8	120
8	145
8	170
8	191
8	211
8	215
8	335
8	385
8	396
8	398
8	411
8	436
8	488
9	24
9	62
9	78
9	124
10	21
10	360
10	402
10	473
11	153
11	269
11	412
11	422
11	456
12	48
12	63
12	91
12	101
12	177
12	480
13	20
13	123
13	397
13	445
14	246
14	260
14	370
15	18
15	27
15	49
16	17
16	28
16	293
16	347
17	5
17	16
17	124
17	296
17	327
18	15
18	27
18	28
18	29
18	36
18	52
18	78
18	95
18	145
18	152
18	160
18	193
18	284
18	424
18	429
18	478
19	28
19	66
19	108
19	111
19	199
19	258
19	303
19	320
19	322
19	468
20	13
20	48
20	371
20	397
21	10
21	107
21	212
21	344
21	402
21	471
21	473
22	34
22	41
22	220
22	363
23	59
23	239
23	254
24	9
24	147
24	256
24	308
24	327
24	331
25	129
25	187
25	334
26	92
26	302
26	499
27	15
27	18
27	31
27	62
27	160
27	485
28	16
28	18
28	19
28	111
28	142
28	143
28	290
28	321
28	372
28	380
28	389
28	402
28	408
29	18
29	51
29	52
29	72
29	78
29	113
29	129
29	133
29	209
29	277
29	424
29	433
29	485
29	497
30	34
30	83
30	259
30	267
30	273
30	288
30	298
30	318
30	333
30	363
30	364
30	378
30	439
30	446
31	27
31	78
31	152
31	440
32	58
32	79
32	112
32	286
33	104
33	109
33	165
33	291
33	360
33	377
34	22
34	30
34	82
34	83
34	130
34	166
34	186
34	220
34	225
34	273
34	278
34	298
34	318
34	359
34	363
34	415
34	476
35	57
35	59
35	476
36	18
36	235
36	475
37	5
37	62
37	101
37	102
37	108
37	115
37	120
37	128
37	169
37	355
37	431
38	264
38	274
38	294
39	103
39	161
39	182
39	232
39	245
39	247
39	270
39	329
40	199
40	318
40	476
41	22
41	46
41	269
41	367
42	1
42	139
42	143
42	150
42	217
42	228
42	264
42	294
42	312
42	391
42	410
42	459
43	132
43	324
43	494
44	83
44	220
44	336
45	118
45	165
45	301
45	317
45	327
45	395
45	486
46	41
46	89
46	121
46	181
46	308
46	313
46	376
46	382
46	463
46	478
47	58
47	71
47	156
47	239
47	494
48	12
48	20
48	56
48	96
48	203
48	255
48	268
48	302
48	315
48	330
48	352
48	395
48	423
48	432
49	15
49	65
49	75
49	190
49	225
49	299
49	334
49	365
49	388
49	431
49	451
49	461
50	118
50	224
50	283
50	312
50	395
50	485
51	29
51	152
51	302
51	326
51	429
52	18
52	29
52	160
52	202
52	429
52	485
53	132
53	137
53	383
53	451
54	8
54	95
54	113
54	164
54	170
54	211
54	231
54	317
54	372
54	384
54	385
54	396
54	411
54	420
54	427
54	444
54	488
55	153
55	269
55	374
55	404
55	448
56	48
56	81
56	234
56	302
57	35
57	58
57	91
57	156
57	205
58	32
58	47
58	57
58	81
58	112
58	205
58	239
58	459
59	23
59	35
59	79
59	81
59	228
59	239
59	254
59	349
59	397
60	67
60	386
60	390
61	78
61	160
61	432
61	485
62	9
62	27
62	37
62	68
62	162
62	239
62	296
62	327
62	442
62	480
63	12
63	91
63	327
63	444
64	300
64	455
64	487
65	49
65	187
65	208
65	242
65	353
66	19
66	300
66	320
66	357
66	379
66	389
66	481
67	60
67	211
67	447
68	5
68	62
68	124
68	238
68	340
68	471
69	188
69	257
69	340
69	437
69	464
69	483
70	134
70	185
70	335
70	396
71	47
71	81
71	341
72	29
72	194
72	424
73	111
73	347
73	363
74	85
74	200
74	257
75	49
75	106
75	124
75	172
75	180
75	189
75	194
75	207
75	236
75	260
75	299
75	313
75	334
75	451
75	461
75	487
76	237
76	293
76	383
76	494
77	242
77	397
77	446
78	9
78	18
78	29
78	31
78	61
78	158
78	250
78	262
78	342
78	435
78	440
78	497
79	32
79	59
79	97
79	239
79	254
80	132
80	141
80	158
80	199
80	210
80	306
80	364
80	372
80	390
80	470
81	2
81	56
81	58
81	59
81	71
81	155
81	156
81	196
81	218
81	292
81	392
82	34
82	130
82	267
82	273
82	298
82	301
82	359
82	363
82	364
83	30
83	34
83	44
83	273
83	318
83	363
83	378
83	415
84	333
84	393
84	396
85	74
85	485
85	491
86	183
86	368
86	438
87	121
87	176
87	376
87	456
88	4
88	132
88	494
89	46
89	177
89	269
89	285
90	118
90	223
90	229
90	249
90	283
90	302
90	395
90	432
91	12
91	57
91	63
91	101
91	174
91	355
91	362
91	438
92	3
92	26
92	103
92	157
92	195
92	302
92	315
93	169
93	213
93	268
93	308
93	350
93	442
94	132
94	324
94	383
95	8
95	18
95	54
95	393
96	48
96	103
96	398
97	79
97	111
97	261
98	5
98	120
98	128
98	167
98	174
98	444
99	131
99	208
99	299
99	443
100	192
100	219
100	491
101	12
101	37
101	91
101	102
101	103
101	115
101	120
101	124
101	184
101	213
101	327
101	339
101	350
101	354
101	419
101	438
101	442
101	480
102	37
102	101
102	129
102	438
102	488
103	39
103	92
103	96
103	101
103	203
103	232
103	302
103	319
103	329
103	347
103	352
103	398
103	432
103	482
104	33
104	107
104	141
104	159
104	256
104	452
104	473
104	482
105	220
105	298
105	363
106	4
106	75
106	225
106	434
107	21
107	104
107	109
107	159
107	201
107	209
107	294
107	360
107	382
107	413
107	416
107	446
107	452
107	482
107	495
108	19
108	37
108	111
108	261
108	320
108	347
108	365
108	387
108	390
109	33
109	107
109	413
110	133
110	390
110	397
111	19
111	28
111	73
111	97
111	108
111	124
111	240
111	251
111	278
111	321
111	341
111	343
111	347
111	357
111	380
111	381
111	385
112	32
112	58
112	156
112	160
112	196
112	205
112	239
113	29
113	54
113	229
113	317
113	396
113	484
114	180
114	310
114	478
115	5
115	37
115	101
115	124
116	158
116	230
116	294
116	390
117	151
117	241
117	495
118	45
118	50
118	90
118	165
118	229
118	249
118	263
118	301
118	309
118	312
118	343
118	381
118	395
118	431
118	437
118	478
119	131
119	212
119	413
120	5
120	8
120	37
120	98
120	101
120	124
120	147
120	154
120	162
120	169
120	177
120	294
120	328
120	355
120	432
120	438
120	442
120	490
121	46
121	87
121	324
121	454
121	458
122	203
122	417
122	432
123	13
123	210
123	245
124	5
124	9
124	17
124	68
124	75
124	101
124	111
124	115
124	120
124	154
124	238
124	438
124	471
125	153
125	269
125	374
126	265
126	303
126	312
127	132
127	214
127	460
127	494
128	37
128	98
128	376
128	480
129	25
129	29
129	102
129	213
129	279
129	327
129	444
130	34
130	82
130	213
130	220
131	99
131	119
131	201
131	256
131	360
132	43
132	53
132	80
132	88
132	94
132	127
132	176
132	206
132	210
132	295
132	305
132	324
132	361
132	366
132	371
132	383
132	430
132	460
132	479
132	494
133	29
133	110
133	342
134	70
134	210
134	372
134	397
134	446
134	476
135	5
135	169
135	331
135	362
135	398
135	444
136	139
136	264
136	379
137	53
137	373
137	383
138	215
138	247
138	280
138	302
138	356
139	42
139	136
139	150
139	204
139	264
139	294
139	345
139	387
139	391
139	395
139	441
139	496
140	2
140	159
140	402
140	473
141	80
141	104
141	445
142	28
142	314
142	322
142	335
142	347
143	28
143	42
143	251
143	293
143	347
144	198
144	264
144	463
145	8
145	18
145	430
145	433
146	192
146	248
146	411
147	5
147	24
147	120
147	308
147	331
147	338
147	383
148	200
148	231
148	442
149	229
149	283
149	360
150	42
150	139
150	244
150	294
150	459
151	117
151	243
151	262
151	310
152	18
152	31
152	51
152	386
152	394
152	429
153	11
153	55
153	125
153	161
153	238
153	243
153	281
153	310
153	336
153	368
153	478
153	500
154	120
154	124
154	177
154	452
155	81
155	214
155	482
156	2
156	47
156	57
156	81
156	112
156	218
156	254
156	297
156	324
156	350
156	392
157	92
157	158
157	199
157	445
157	470
158	78
158	80
158	116
158	157
158	210
158	242
158	284
158	375
158	390
158	397
158	445
158	446
158	476
159	104
159	107
159	140
159	256
159	270
159	286
159	304
159	337
159	372
159	396
159	399
159	400
159	402
159	413
159	422
159	452
159	474
159	477
159	495
159	498
160	18
160	27
160	52
160	61
160	112
160	284
160	475
161	39
161	153
161	302
161	398
162	62
162	120
162	433
162	438
163	197
163	219
163	257
163	288
163	464
163	483
164	54
164	384
164	411
164	436
164	471
165	33
165	45
165	118
166	34
166	267
166	298
167	98
167	216
167	261
167	341
167	406
168	306
168	371
168	390
168	445
169	37
169	93
169	120
169	135
169	186
169	211
169	327
169	471
170	8
170	54
170	171
170	250
170	257
170	385
170	393
170	396
170	440
170	484
171	170
171	383
171	447
172	75
172	300
172	492
173	230
173	372
173	446
173	468
174	91
174	98
174	213
174	276
174	327
174	338
174	480
175	277
175	424
175	444
176	87
176	132
176	366
177	12
177	89
177	120
177	154
178	255
178	282
178	302
178	424
179	372
179	390
179	476
180	75
180	114
180	377
180	421
180	431
181	46
181	285
181	376
181	456
182	39
182	298
182	356
182	398
182	453
183	5
183	86
183	421
184	6
184	101
184	384
184	385
184	396
184	411
184	447
184	484
185	6
185	70
185	408
185	411
185	420
186	34
186	169
186	325
187	25
187	65
187	300
187	421
188	69
188	264
188	294
189	75
189	264
189	294
189	459
190	49
190	388
190	455
190	472
191	8
191	408
191	411
192	100
192	146
192	197
192	200
192	248
192	249
192	257
192	340
192	362
192	424
192	491
193	18
193	244
193	424
193	450
193	481
193	485
194	72
194	75
194	225
194	239
194	334
194	443
195	92
195	221
195	322
196	81
196	112
196	366
197	163
197	192
197	491
198	144
198	207
198	377
199	19
199	40
199	80
199	157
199	234
199	372
199	390
199	397
200	74
200	148
200	192
200	257
200	397
201	107
201	131
201	254
201	256
201	473
202	52
202	252
202	322
202	346
202	347
203	48
203	103
203	122
203	255
203	276
203	280
203	282
203	389
203	497
204	139
204	243
204	264
205	57
205	58
205	112
206	132
206	224
206	324
206	366
206	383
206	453
207	75
207	198
