0	3
0	4
0	5
0	7
0	264
0	777
0	10
0	631
0	396
0	142
0	527
0	554
0	145
0	18
0	20
0	279
0	26
0	928
0	162
0	38
0	39
0	92
0	170
0	861
0	562
0	947
0	564
0	309
0	182
0	311
0	56
0	185
0	59
0	522
0	62
0	575
0	64
0	66
0	843
0	580
0	453
0	326
0	857
0	268
0	75
0	138
0	979
0	345
0	348
0	297
0	95
0	618
0	893
0	240
0	822
0	169
0	120
0	633
0	506
0	125
1	257
1	3
1	4
1	6
1	8
1	9
1	11
1	12
1	13
1	15
1	222
1	19
1	20
1	22
1	23
1	24
1	282
1	27
1	540
1	29
1	798
1	31
1	544
1	33
1	40
1	299
1	44
1	45
1	303
1	49
1	51
1	52
1	53
1	54
1	60
1	573
1	318
1	684
1	580
1	69
1	812
1	72
1	330
1	80
1	81
1	83
1	852
1	600
1	858
1	91
1	96
1	610
1	355
1	708
1	358
1	924
1	109
1	368
1	113
1	574
1	120
1	122
1	125
1	902
1	136
1	145
1	402
1	238
1	665
1	750
1	675
1	169
1	938
1	683
1	172
1	687
1	944
1	177
1	181
1	697
1	442
1	700
1	446
1	192
1	705
1	451
1	452
1	714
1	723
1	212
1	725
1	984
1	219
1	478
1	227
1	593
1	234
1	237
1	494
1	496
1	244
1	468
1	264
1	255
2	17
2	66
2	3
2	54
2	7
2	327
2	665
2	215
3	131
3	4
3	5
3	6
3	391
3	8
3	394
3	524
3	130
3	640
3	323
3	533
3	150
3	153
3	154
3	667
3	672
3	35
3	548
3	406
3	808
3	41
3	50
3	177
3	178
3	734
3	823
3	442
3	699
3	931
3	62
3	63
3	195
3	196
3	582
3	455
3	80
3	465
3	867
3	350
3	863
3	107
3	784
3	738
3	611
3	870
3	102
3	999
3	616
3	235
3	877
3	241
3	891
3	892
3	125
4	770
4	5
4	902
4	9
4	192
4	13
4	15
4	656
4	19
4	21
4	668
4	27
4	28
4	669
4	30
4	31
4	32
4	197
4	37
4	550
4	423
4	41
4	682
4	43
4	44
4	46
4	175
4	48
4	50
4	180
4	265
4	60
4	957
4	190
4	64
4	491
4	68
4	69
4	199
4	328
4	76
4	930
4	80
4	849
4	83
4	284
4	88
4	399
4	94
4	293
4	98
4	749
4	740
4	615
4	360
4	106
4	107
4	109
4	637
4	752
4	498
4	629
4	118
4	120
4	362
5	733
5	133
5	6
5	7
5	638
5	10
5	11
5	12
5	450
5	398
5	45
5	16
5	17
5	529
5	22
5	23
5	408
5	363
5	780
5	29
5	389
5	544
5	91
5	646
5	39
5	936
5	297
5	519
5	173
5	175
5	965
5	49
5	306
5	819
5	820
5	53
5	182
5	311
5	543
5	186
5	223
5	411
5	995
5	194
5	68
5	325
5	753
5	201
5	599
5	567
5	76
5	77
5	79
5	464
5	433
5	338
5	83
5	468
5	471
5	335
5	93
5	657
5	95
