1	76
1	77
1	237
1	271
1	333
1	747
1	755
1	864
1	877
1	919
1	934
2	487
2	756
2	942
3	13
3	14
3	204
3	282
3	616
4	726
4	799
4	905
4	925
5	22
5	364
5	449
5	823
5	952
6	125
6	788
6	898
7	218
7	588
7	595
7	802
7	824
8	70
8	255
8	516
9	250
9	528
9	791
9	949
10	30
10	58
10	131
10	192
10	239
10	264
10	273
10	280
10	314
10	361
10	501
10	554
10	574
10	647
10	704
10	708
10	840
10	846
10	886
10	924
11	463
11	904
11	956
12	70
12	321
12	583
12	700
12	815
12	936
13	3
13	41
13	396
13	420
13	552
14	3
14	79
14	495
14	552
15	255
15	273
15	362
15	424
16	213
16	641
16	666
17	20
17	114
17	631
17	763
18	50
18	73
18	168
18	190
18	937
19	601
19	709
19	887
20	17
20	93
20	102
20	109
20	173
20	238
20	260
20	266
20	395
20	442
20	653
20	824
21	635
21	842
21	909
22	5
22	147
22	989
23	191
23	664
23	718
23	776
24	132
24	135
24	734
25	28
25	460
25	608
25	798
26	80
26	230
26	261
26	326
26	360
26	385
26	420
26	439
26	552
26	616
26	779
26	809
26	830
26	908
26	940
26	980
26	998
27	482
27	608
27	686
27	894
28	25
28	548
28	802
29	49
29	254
29	258
29	497
30	10
30	193
30	267
30	268
30	314
30	321
30	356
30	434
30	547
30	589
30	640
30	704
30	808
30	821
30	840
31	77
31	646
31	916
31	973
32	206
32	394
32	536
32	637
32	663
33	60
33	73
33	612
33	647
33	968
34	126
34	694
34	749
35	38
35	83
35	385
35	594
36	94
36	129
36	161
36	548
36	585
36	596
36	671
36	685
37	637
37	787
37	804
38	35
38	82
38	722
38	968
39	317
39	388
39	525
39	681
39	762
39	970
40	199
40	404
40	605
40	740
40	922
41	13
41	290
41	385
41	446
41	782
42	51
42	380
42	535
43	291
43	436
43	492
43	927
44	370
44	525
44	681
45	49
45	231
45	419
45	436
45	879
46	57
46	77
46	122
46	916
46	984
47	256
47	260
47	579
47	870
48	64
48	72
48	686
49	29
49	45
49	176
49	223
49	234
49	240
49	627
49	678
49	741
49	960
50	18
50	107
50	190
51	42
51	354
51	535
51	601
51	688
51	709
51	783
52	934
52	973
52	991
53	171
53	220
53	377
53	456
53	480
53	630
53	739
53	837
53	843
54	276
54	352
54	393
54	746
54	928
55	218
55	252
55	411
55	637
55	664
55	812
55	842
56	113
56	116
56	162
56	492
56	619
56	720
56	889
56	929
56	949
57	46
57	86
57	307
57	309
57	331
57	432
57	445
57	482
57	577
57	622
57	644
57	669
57	749
57	755
57	769
57	774
57	910
57	997
58	10
58	181
58	375
58	990
59	170
59	547
59	704
59	808
60	33
60	82
60	146
61	734
61	801
61	903
62	224
62	242
62	483
62	562
62	584
62	830
63	807
63	865
63	870
64	48
64	291
64	720
65	338
65	599
65	600
65	629
66	155
66	557
66	673
67	159
67	537
67	748
68	245
68	253
68	269
68	890
69	127
69	143
69	328
69	357
69	428
69	602
69	621
69	884
70	8
70	12
70	132
70	729
70	758
71	279
71	528
71	762
71	895
72	48
72	172
72	382
72	575
72	870
73	18
73	33
73	815
74	95
74	109
74	200
74	270
74	312
74	473
74	562
74	670
74	824
74	834
75	206
75	218
75	437
75	580
75	955
76	1
76	617
76	734
77	1
77	31
77	46
77	342
77	495
77	746
77	762
77	790
77	855
77	971
77	973
78	515
78	536
78	919
79	14
79	189
79	336
79	448
79	853
79	911
80	26
80	106
80	495
80	528
80	643
80	809
81	471
81	884
81	951
81	952
82	38
82	60
82	307
82	415
82	503
82	612
82	829
82	852
83	35
83	503
83	815
83	919
83	968
84	97
84	111
84	255
85	419
85	745
85	810
86	57
86	309
86	402
86	644
86	755
87	97
87	666
87	704
88	167
88	202
88	224
88	252
88	411
88	842
88	970
89	159
89	830
89	974
90	250
90	255
90	538
90	807
90	862
90	865
90	943
91	234
91	250
91	288
91	778
91	895
92	143
92	228
92	510
92	599
92	673
92	772
92	884
93	20
93	150
93	163
93	219
93	624
93	853
93	958
94	36
94	116
94	218
94	294
94	419
94	436
94	465
94	472
94	478
94	509
94	866
95	74
95	624
95	824
96	431
96	613
96	651
96	795
96	957
97	84
97	87
97	255
98	224
98	228
98	375
99	125
99	347
99	524
100	311
100	612
100	743
100	829
100	955
101	237
101	297
101	455
101	877
102	20
102	442
102	466
102	631
102	824
102	894
103	686
103	766
103	867
104	171
104	331
104	577
104	714
104	774
105	722
105	726
105	762
105	818
105	905
106	80
106	326
106	353
106	400
106	779
107	50
107	137
107	190
107	318
108	563
108	617
108	988
109	20
109	74
109	219
109	726
109	863
110	143
110	245
110	255
110	375
110	403
110	620
110	841
111	84
111	347
111	719
111	807
111	865
112	195
112	263
112	327
112	407
112	438
112	582
112	997
113	56
113	116
113	254
113	291
113	419
113	436
113	492
113	866
114	17
114	173
114	296
114	355
114	399
114	442
114	466
114	631
114	702
114	738
115	190
115	287
115	336
116	56
116	94
116	113
116	157
116	291
116	503
116	961
117	248
117	401
117	486
117	553
117	688
117	753
117	981
118	211
118	461
118	680
118	690
118	698
118	777
118	816
118	941
119	284
119	415
119	511
119	558
120	568
120	594
120	933
121	222
121	265
121	487
121	533
121	601
121	692
121	915
121	942
122	46
122	342
122	910
122	999
123	283
123	736
123	864
124	218
124	425
124	595
125	6
125	99
125	267
125	296
125	310
125	396
125	490
125	714
125	745
125	810
126	34
126	165
126	212
126	355
126	390
126	517
126	522
126	655
126	687
126	697
126	703
126	813
126	962
127	69
127	387
127	710
128	562
128	600
128	615
129	36
129	166
129	198
129	389
129	404
129	405
129	596
129	713
129	959
129	964
130	181
130	344
130	841
130	903
131	10
131	314
131	333
132	24
132	70
132	833
133	147
133	232
133	267
133	293
133	636
133	820
133	980
134	179
134	342
134	350
134	685
134	727
135	24
135	515
135	734
135	775
135	969
135	993
136	226
136	354
136	415
136	727
137	107
137	198
137	527
137	888
137	911
138	193
138	423
138	454
138	640
138	996
139	547
139	589
139	729
139	821
139	840
140	148
140	163
140	187
140	281
140	568
140	576
140	752
140	773
140	807
140	828
140	849
140	859
140	905
140	907
140	933
140	965
141	246
141	250
141	288
141	854
141	951
142	261
142	312
142	360
142	552
142	643
142	908
142	912
142	936
142	998
143	69
143	92
143	110
143	196
143	344
143	403
143	510
143	571
143	620
143	632
143	709
143	768
143	771
143	871
143	884
144	429
144	734
144	867
144	903
144	969
145	520
145	525
145	973
146	60
146	841
146	968
147	22
147	133
147	241
147	288
147	528
147	724
148	140
148	524
148	828
148	933
149	596
149	683
149	930
150	93
150	585
150	624
150	906
151	345
151	755
151	901
152	349
152	566
152	705
153	451
153	601
153	709
154	157
154	500
154	688
154	734
154	783
155	66
155	224
155	489
155	491
155	557
156	499
156	664
156	842
157	116
157	154
157	500
157	535
158	452
158	798
158	844
159	67
159	89
159	183
159	439
159	784
159	974
160	651
160	723
160	817
161	36
161	274
161	308
161	816
162	56
162	198
162	866
163	93
163	140
163	220
163	278
163	305
163	335
163	377
163	378
163	461
163	551
163	645
163	739
163	900
163	976
164	414
164	461
164	531
165	126
165	697
165	983
166	129
166	294
166	822
167	88
167	383
167	540
167	664
167	718
167	750
167	832
168	18
168	189
168	465
169	425
169	794
169	941
170	59
170	478
170	949
170	961
171	53
171	104
171	207
171	445
171	590
171	755
172	72
172	586
172	686
173	20
173	114
173	468
173	677
173	824
174	305
174	481
174	754
174	979
175	183
175	458
175	974
176	49
176	349
176	380
176	471
176	560
176	678
177	194
177	234
177	328
177	338
177	558
177	675
177	767
177	914
177	960
178	781
178	878
178	983
179	134
179	433
179	463
179	991
180	536
180	606
180	831
181	58
181	130
181	339
181	737
181	994
182	247
182	272
182	379
182	458
182	800
183	159
183	175
183	184
183	247
183	379
183	479
183	514
183	622
183	740
183	850
183	881
183	897
183	974
184	183
184	486
184	553
185	431
185	867
185	918
186	369
186	425
186	592
186	790
186	973
186	984
187	140
187	828
187	974
188	450
188	594
188	612
188	829
189	79
189	168
189	190
189	215
189	268
189	324
189	336
189	398
189	507
189	527
189	585
189	865
189	888
189	901
189	911
190	18
190	50
190	107
190	115
190	189
190	765
191	23
191	236
191	327
191	340
191	387
191	739
192	10
192	193
192	337
193	30
193	138
193	192
193	273
193	280
193	334
193	346
193	411
193	423
193	430
193	493
193	539
193	543
193	547
193	640
193	666
193	704
193	874
193	986
194	177
194	515
194	606
195	112
195	263
195	378
195	387
195	407
195	422
195	456
195	461
195	550
195	567
195	582
195	591
195	645
195	693
195	742
195	789
195	837
196	143
196	332
196	375
196	737
197	562
197	600
197	757
197	842
198	129
198	137
198	162
198	211
198	233
198	308
198	338
198	392
198	585
198	596
198	698
198	713
198	777
198	782
198	816
198	941
198	975
198	988
199	40
199	260
199	323
199	363
200	74
200	396
200	684
200	745
200	951
201	458
201	725
201	850
202	88
202	411
202	718
202	869
203	214
203	789
203	931
204	3
204	450
204	503
205	533
205	549
205	604
206	32
206	75
206	218
206	425
206	480
206	802
206	813
207	171
207	293
207	689
207	896
208	327
208	431
208	795
208	811
208	847
208	870
209	570
209	724
209	857
209	891
209	992
210	236
210	278
210	366
210	414
210	476
210	611
210	645
210	728
210	930
210	976
211	118
211	198
211	609
212	126
212	355
212	538
212	707
213	16
213	249
213	417
213	469
213	682
213	715
213	753
214	203
214	400
214	541
214	789
214	839
214	995
215	189
215	336
215	972
216	274
216	807
216	862
217	256
217	510
217	811
218	7
218	55
218	75
218	94
218	124
218	206
218	237
218	348
218	480
218	512
218	595
218	628
218	794
218	813
218	892
219	93
219	109
219	484
219	516
219	530
219	653
219	853
219	958
220	53
220	163
220	591
220	630
221	299
221	491
221	535
221	917
222	121
222	715
222	929
223	49
223	338
223	664
224	62
224	88
224	98
224	155
224	228
224	269
224	277
224	374
224	510
224	673
224	737
224	841
225	604
225	756
225	877
226	136
226	415
226	911
227	284
227	464
227	541
228	92
228	98
228	224
229	367
229	632
229	651
229	723
229	926
229	936
230	26
230	438
230	535
230	575
230	601
230	709
230	783
230	851
231	45
231	291
231	949
232	133
232	467
232	674
232	795
232	818
232	885
232	952
233	198
233	713
233	807
233	975
234	49
234	91
234	177
234	240
234	384
234	474
234	500
234	558
234	770
234	873
234	945
235	358
235	430
235	554
235	637
236	191
236	210
236	301
236	339
236	343
236	407
236	650
236	787
237	1
237	101
237	218
237	295
237	315
237	746
237	916
237	924
237	984
238	20
238	745
238	950
239	10
239	319
239	458
239	682
239	753
239	839
240	49
240	234
240	627
241	147
241	422
241	667
241	688
241	783
242	62
242	412
242	558
243	457
243	657
243	786
244	360
244	746
244	809
245	68
245	110
245	428
245	866
245	884
245	989
245	990
246	141
246	250
246	989
247	182
247	183
247	272
247	379
247	597
247	625
247	933
248	117
248	417
248	553
249	213
249	252
249	664
250	9
250	90
250	91
250	141
250	246
250	288
250	381
250	528
250	600
250	724
250	726
250	759
250	832
250	835
250	845
250	876
250	895
250	989
251	350
251	605
251	727
252	55
252	88
252	249
252	418
253	68
253	375
253	618
254	29
254	113
254	258
254	380
254	566
254	678
254	767
254	987
255	8
255	15
255	84
255	90
255	97
255	110
255	371
255	411
255	524
255	605
255	683
255	797
255	865
255	946
255	947
256	47
256	217
256	575
256	856
257	336
257	446
257	448
257	911
257	937
258	29
258	254
258	558
259	435
259	677
259	725
259	733
259	761
259	789
260	20
260	47
260	199
260	283
260	491
260	736
260	917
260	1000
261	26
261	142
261	495
262	334
262	612
262	852
263	112
263	195
263	363
263	611
263	626
263	728
263	837
264	10
264	575
264	731
264	786
265	121
265	285
265	461
265	915
266	20
266	508
266	702
266	717
266	906
267	30
267	125
267	133
267	517
267	648
267	820
268	30
268	189
268	418
268	874
269	68
269	224
269	489
269	994
270	74
270	624
270	732
271	1
271	302
271	746
271	814
271	973
272	182
272	247
272	416
272	660
272	974
273	10
273	15
273	193
273	289
273	314
273	454
273	501
273	547
273	555
273	625
273	666
273	704
273	708
273	927
274	161
274	216
274	516
274	797
274	865
275	592
275	746
275	880
275	948
276	54
276	525
276	1000
277	224
277	388
277	545
278	163
278	210
278	407
278	428
278	552
278	611
278	742
279	71
279	462
279	592
279	944
279	995
280	10
280	193
280	418
280	444
280	489
280	504
281	140
281	933
281	947
282	3
282	299
282	963
283	123
283	260
283	391
284	119
284	227
284	314
284	320
284	433
284	536
284	559
284	592
284	780
284	836
285	265
285	392
285	487
286	433
286	593
286	953
286	995
287	115
287	298
287	336
288	91
288	141
288	147
288	250
288	449
288	598
288	668
288	726
288	762
288	791
288	805
288	835
288	925
288	989
289	273
289	610
289	893
290	41
290	292
290	353
291	43
291	64
291	113
291	116
291	231
291	406
291	436
291	478
291	492
291	592
291	668
291	803
291	866
291	889
291	977
292	290
292	398
292	679
293	133
293	207
293	359
293	471
293	636
293	951
293	961
293	980
294	94
294	166
294	313
295	237
295	675
295	751
295	790
296	114
296	125
296	800
297	101
297	606
297	637
298	287
298	301
298	325
298	412
298	562
298	600
298	649
298	830
298	869
298	899
298	982
299	221
299	282
299	727
300	532
300	582
300	630
300	693
301	236
301	298
301	412
301	600
301	838
302	271
302	550
302	686
302	957
303	338
303	599
303	893
304	433
304	462
304	476
304	789
304	817
305	163
305	174
305	611
306	396
306	745
306	967
307	57
307	82
307	445
307	774
308	161
308	198
308	585
308	698
308	809
309	57
309	86
309	644
309	910
310	125
310	449
310	490
310	498
310	648
310	674
310	680
310	689
310	845
310	885
310	952
311	100
311	443
311	815
312	74
312	142
312	824
312	863
313	294
313	419
313	478
313	606
314	10
314	30
314	131
314	273
314	284
314	434
314	547
314	554
314	595
314	704
314	719
314	846
315	237
315	493
315	690
315	902
316	329
316	516
316	572
316	865
317	39
317	456
317	525
318	107
318	448
318	475
318	937
319	239
319	401
319	544
319	682
320	284
320	592
320	677
321	12
321	30
321	586
321	632
321	723
321	891
322	592
322	612
322	944
322	978
323	199
323	942
323	956
324	189
324	705
324	901
324	911
324	937
325	298
325	562
325	600
325	830
325	838
326	26
326	106
326	745
327	112
327	191
327	208
327	650
328	69
328	177
328	384
328	558
328	564
328	569
328	599
328	627
328	773
329	316
329	413
329	807
330	512
330	595
330	754
330	802
331	57
331	104
331	332
331	684
331	755
332	196
332	331
332	345
332	408
332	749
332	755
333	1
333	131
333	973
334	193
334	262
334	652
335	163
335	456
335	944
336	79
336	115
336	189
336	215
336	257
336	287
336	416
336	582
336	712
336	888
336	901
336	972
337	192
337	523
337	606
337	637
337	741
337	893
338	65
338	177
338	198
338	223
338	303
338	372
338	384
338	457
339	181
339	236
339	340
339	378
339	837
340	191
340	339
340	428
340	611
341	594
341	785
341	955
341	968
342	77
342	122
342	134
342	790
342	916
343	236
343	366
343	789
343	976
344	130
344	143
344	485
344	884
345	151
345	332
345	445
345	644
345	669
345	755
345	856
345	910
346	193
346	490
346	810
347	99
347	111
347	865
347	947
348	218
348	437
348	615
349	152
349	176
349	365
349	380
350	134
350	251
350	598
351	476
351	924
351	973
352	54
352	363
352	904
353	106
353	290
353	940
354	51
354	136
354	639
354	733
354	995
355	114
355	126
355	212
355	390
355	522
355	655
355	691
355	703
355	707
355	765
355	802
355	825
355	933
355	983
356	30
356	477
356	754
356	764
356	894
357	69
357	468
357	772
358	235
358	394
358	515
358	532
358	536
358	606
358	637
358	704
358	785
358	921
359	293
359	670
359	952
360	26
360	142
360	244
360	385
360	522
361	10
361	768
361	886
362	15
362	413
362	536
362	807
363	199
363	263
363	352
364	5
364	396
364	952
365	349
365	436
365	452
365	460
365	482
365	608
365	662
365	754
365	796
365	826
365	894
365	915
366	210
366	343
366	388
367	229
367	705
367	758
367	977
368	609
368	919
368	971
369	186
369	738
369	814
369	919
369	999
370	44
370	895
370	970
371	255
371	516
371	946
372	338
372	388
372	525
373	417
373	486
373	839
374	224
374	644
374	706
375	58
375	98
375	110
375	196
375	253
375	545
375	557
375	682
375	884
375	967
375	994
376	635
376	842
376	858
377	53
377	163
377	551
377	611
377	695
377	728
377	830
378	163
378	195
378	339
378	407
378	551
378	630
378	659
378	851
378	976
379	182
379	183
379	247
379	442
379	458
379	604
379	660
379	744
379	850
379	881
380	42
380	176
380	254
380	349
380	454
380	599
381	250
381	726
381	805
381	876
382	72
382	597
382	729
382	781
382	833
383	167
383	411
383	453
383	630
383	634
383	664
383	718
383	939
384	234
384	328
384	338
384	474
384	627
384	728
385	26
385	35
385	41
385	360
385	446
385	495
386	397
386	754
386	964
387	127
387	191
387	195
387	456
387	531
387	611
387	695
387	837
387	911
387	996
388	39
388	277
388	366
388	372
388	525
388	530
388	578
388	587
388	804
388	886
388	970
389	129
389	392
389	964
390	126
390	355
390	765
390	962
390	983
391	283
391	613
391	736
391	904
391	917
392	198
392	285
392	389
392	585
392	680
392	941
392	964
393	54
393	917
393	956
394	32
394	358
394	893
395	20
395	759
395	883
396	13
396	125
396	200
396	306
396	364
396	467
